Date,Species,Longitude,Latitude
2009-07-31,CULEX PIPIENS/RESTUANS,-87.649642,41.732984
2009-07-31,CULEX RESTUANS,-87.649642,41.732984
2009-07-31,CULEX PIPIENS,-87.649642,41.732984
2009-07-31,CULEX PIPIENS/RESTUANS,-87.689778,41.986921
2009-07-31,CULEX RESTUANS,-87.689778,41.986921
2009-07-31,CULEX PIPIENS/RESTUANS,-87.763416,41.801497999999995
2009-07-31,CULEX RESTUANS,-87.763416,41.801497999999995
2009-07-31,CULEX PIPIENS,-87.763416,41.801497999999995
2009-07-31,CULEX PIPIENS/RESTUANS,-87.701431,41.906638
2009-07-31,CULEX PIPIENS/RESTUANS,-87.64997,41.723195000000004
2009-07-31,CULEX PIPIENS/RESTUANS,-87.666901,41.868077
2009-07-31,CULEX RESTUANS,-87.666901,41.868077
2009-07-31,CULEX PIPIENS/RESTUANS,-87.72460799999999,41.662014
2009-07-31,CULEX RESTUANS,-87.72460799999999,41.662014
2009-07-31,CULEX PIPIENS/RESTUANS,-87.700117,41.932094
2009-07-31,CULEX PIPIENS/RESTUANS,-87.800515,41.916265
2009-07-31,CULEX RESTUANS,-87.800515,41.916265
2009-07-31,CULEX PIPIENS,-87.800515,41.916265
2009-07-31,CULEX PIPIENS/RESTUANS,-87.707973,41.682587
2009-07-31,CULEX RESTUANS,-87.707973,41.682587
2009-07-31,CULEX PIPIENS,-87.707973,41.682587
2009-07-31,CULEX PIPIENS/RESTUANS,-87.69181,41.963976
2009-07-31,CULEX RESTUANS,-87.69181,41.963976
2009-07-31,CULEX PIPIENS,-87.69181,41.963976
2009-07-31,CULEX TERRITANS,-87.69181,41.963976
2009-07-31,CULEX PIPIENS/RESTUANS,-87.694991,41.857402
2009-07-31,CULEX PIPIENS/RESTUANS,-87.696269,41.868142
2009-07-31,CULEX RESTUANS,-87.696269,41.868142
2009-07-31,CULEX PIPIENS/RESTUANS,-87.716788,41.899229999999996
2009-07-31,CULEX PIPIENS/RESTUANS,-87.70373599999999,41.704336
2009-07-31,CULEX PIPIENS/RESTUANS,-87.726737,41.911823999999996
2009-07-31,CULEX RESTUANS,-87.726737,41.911823999999996
2009-07-31,CULEX PIPIENS,-87.726737,41.911823999999996
2009-07-31,CULEX RESTUANS,-87.679447,41.801179
2009-07-31,CULEX PIPIENS/RESTUANS,-87.71188000000001,41.800737
2009-07-31,CULEX PIPIENS/RESTUANS,-87.752411,41.778296999999995
2009-07-31,CULEX RESTUANS,-87.752411,41.778296999999995
2009-07-31,CULEX PIPIENS/RESTUANS,-87.703047,41.77166
2009-07-31,CULEX RESTUANS,-87.703047,41.77166
2009-07-31,CULEX PIPIENS,-87.703047,41.77166
2009-07-31,CULEX PIPIENS/RESTUANS,-87.678649,41.768388
2009-07-31,CULEX PIPIENS/RESTUANS,-87.60088,41.773215
2009-07-31,CULEX RESTUANS,-87.60088,41.773215
2009-07-31,CULEX PIPIENS,-87.60088,41.773215
2009-07-31,CULEX PIPIENS/RESTUANS,-87.66634300000001,41.822536
2009-07-31,CULEX RESTUANS,-87.66634300000001,41.822536
2009-07-31,CULEX PIPIENS/RESTUANS,-87.612922,41.754676
2009-07-31,CULEX RESTUANS,-87.612922,41.754676
2009-07-31,CULEX PIPIENS,-87.612922,41.754676
2009-07-31,CULEX PIPIENS/RESTUANS,-87.62779599999999,41.821582
2009-07-31,CULEX PIPIENS/RESTUANS,-87.590773,41.754292
2009-07-31,CULEX PIPIENS/RESTUANS,-87.736812,41.798697
2009-07-31,CULEX PIPIENS,-87.736812,41.798697
2009-07-31,CULEX PIPIENS/RESTUANS,-87.778927,41.776156
2009-07-31,CULEX RESTUANS,-87.778927,41.776156
2009-07-31,CULEX PIPIENS/RESTUANS,-87.726549,41.82561
2009-07-31,CULEX RESTUANS,-87.726549,41.82561
2009-07-31,CULEX PIPIENS/RESTUANS,-87.599862,41.673408
2009-07-31,CULEX RESTUANS,-87.599862,41.673408
2009-07-31,CULEX PIPIENS,-87.599862,41.673408
2009-07-31,CULEX PIPIENS/RESTUANS,-87.585413,41.726465000000005
2009-07-31,CULEX RESTUANS,-87.585413,41.726465000000005
2009-07-31,CULEX PIPIENS/RESTUANS,-87.559308,41.678618
2009-07-31,CULEX RESTUANS,-87.559308,41.678618
2009-07-31,CULEX PIPIENS,-87.559308,41.678618
2009-07-31,CULEX PIPIENS/RESTUANS,-87.546587,41.740641
2009-07-31,CULEX RESTUANS,-87.546587,41.740641
2009-07-31,CULEX PIPIENS,-87.546587,41.740641
2009-07-31,CULEX PIPIENS/RESTUANS,-87.535198,41.680946
2009-07-31,CULEX TERRITANS,-87.535198,41.680946
2009-07-31,CULEX PIPIENS/RESTUANS,-87.56566600000001,41.704572
2009-07-31,CULEX PIPIENS/RESTUANS,-87.605294,41.750498
2009-07-31,CULEX RESTUANS,-87.605294,41.750498
2009-07-31,CULEX PIPIENS,-87.605294,41.750498
2009-07-31,CULEX PIPIENS/RESTUANS,-87.53869300000001,41.659112
2009-07-31,CULEX PIPIENS/RESTUANS,-87.746381,41.925197999999995
2009-07-31,CULEX RESTUANS,-87.746381,41.925197999999995
2009-07-31,CULEX PIPIENS/RESTUANS,-87.731435,41.743402
2009-07-31,CULEX PIPIENS/RESTUANS,-87.731435,41.743402
2009-07-31,CULEX PIPIENS/RESTUANS,-87.731435,41.743402
2009-07-31,CULEX PIPIENS/RESTUANS,-87.731435,41.743402
2009-07-31,CULEX RESTUANS,-87.731435,41.743402
2009-07-31,CULEX PIPIENS,-87.731435,41.743402
2009-07-31,CULEX PIPIENS/RESTUANS,-87.60096300000001,41.728495
2009-07-31,CULEX RESTUANS,-87.60096300000001,41.728495
2009-07-31,CULEX PIPIENS,-87.60096300000001,41.728495
2009-07-31,CULEX RESTUANS,-87.67145699999999,41.947227000000005
2009-07-31,CULEX PIPIENS/RESTUANS,-87.654234,41.793818
2009-07-31,CULEX RESTUANS,-87.654234,41.793818
2009-08-07,CULEX PIPIENS/RESTUANS,-87.800991,41.95469
2009-08-07,CULEX PIPIENS,-87.800991,41.95469
2009-08-07,CULEX RESTUANS,-87.832763,41.944869
2009-08-07,CULEX PIPIENS,-87.832763,41.944869
2009-08-07,CULEX PIPIENS/RESTUANS,-87.81150600000001,42.011601
2009-08-07,CULEX PIPIENS/RESTUANS,-87.757639,41.964242
2009-08-07,CULEX PIPIENS,-87.757639,41.964242
2009-08-07,CULEX PIPIENS/RESTUANS,-87.77792099999999,42.008314
2009-08-07,CULEX PIPIENS/RESTUANS,-87.747113,41.991429
2009-08-07,CULEX PIPIENS,-87.747113,41.991429
2009-08-07,CULEX PIPIENS/RESTUANS,-87.794896,41.94016
2009-08-07,CULEX PIPIENS/RESTUANS,-87.777189,41.960615999999995
2009-08-07,CULEX PIPIENS/RESTUANS,-87.862995,41.992478000000006
2009-08-07,CULEX PIPIENS,-87.862995,41.992478000000006
2009-08-07,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-07,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-07,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-07,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-07,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-07,CULEX RESTUANS,-87.890615,41.974689
2009-08-07,CULEX RESTUANS,-87.890615,41.974689
2009-08-07,CULEX RESTUANS,-87.890615,41.974689
2009-08-07,CULEX RESTUANS,-87.890615,41.974689
2009-08-07,CULEX RESTUANS,-87.890615,41.974689
2009-08-07,CULEX RESTUANS,-87.890615,41.974689
2009-08-07,CULEX PIPIENS,-87.890615,41.974689
2009-08-07,CULEX SALINARIUS,-87.890615,41.974689
2009-08-07,CULEX PIPIENS/RESTUANS,-87.930995,41.957799
2009-08-07,CULEX PIPIENS/RESTUANS,-87.930995,41.957799
2009-08-07,CULEX RESTUANS,-87.930995,41.957799
2009-08-07,CULEX PIPIENS,-87.930995,41.957799
2009-08-07,CULEX PIPIENS/RESTUANS,-87.65449100000001,41.891118
2009-08-07,CULEX RESTUANS,-87.65449100000001,41.891118
2009-08-07,CULEX PIPIENS,-87.65449100000001,41.891118
2009-08-07,CULEX PIPIENS/RESTUANS,-87.654224,41.867108
2009-08-07,CULEX RESTUANS,-87.654224,41.867108
2009-08-07,CULEX PIPIENS,-87.654224,41.867108
2009-08-07,CULEX PIPIENS/RESTUANS,-87.632085,41.921965
2009-08-07,CULEX RESTUANS,-87.632085,41.921965
2009-08-07,CULEX RESTUANS,-87.632085,41.921965
2009-08-07,CULEX PIPIENS/RESTUANS,-87.666014,41.720848
2009-08-07,CULEX RESTUANS,-87.666014,41.720848
2009-08-07,CULEX PIPIENS,-87.666014,41.720848
2009-08-07,CULEX RESTUANS,-87.68776899999999,42.01743
2009-08-07,CULEX PIPIENS/RESTUANS,-87.760886,41.907645
2009-08-07,CULEX RESTUANS,-87.760886,41.907645
2009-08-07,CULEX PIPIENS/RESTUANS,-87.649642,41.732984
2009-08-07,CULEX RESTUANS,-87.649642,41.732984
2009-08-07,CULEX PIPIENS,-87.649642,41.732984
2009-08-07,CULEX PIPIENS/RESTUANS,-87.689778,41.986921
2009-08-07,CULEX RESTUANS,-87.689778,41.986921
2009-08-07,CULEX PIPIENS/RESTUANS,-87.763416,41.801497999999995
2009-08-07,CULEX RESTUANS,-87.763416,41.801497999999995
2009-08-07,CULEX PIPIENS,-87.763416,41.801497999999995
2009-08-07,CULEX PIPIENS/RESTUANS,-87.701431,41.906638
2009-08-07,CULEX RESTUANS,-87.701431,41.906638
2009-08-07,CULEX PIPIENS,-87.701431,41.906638
2009-08-07,CULEX PIPIENS/RESTUANS,-87.64997,41.723195000000004
2009-08-07,CULEX PIPIENS/RESTUANS,-87.666901,41.868077
2009-08-07,CULEX PIPIENS,-87.666901,41.868077
2009-08-07,CULEX PIPIENS/RESTUANS,-87.72460799999999,41.662014
2009-08-07,CULEX RESTUANS,-87.72460799999999,41.662014
2009-08-07,CULEX PIPIENS,-87.72460799999999,41.662014
2009-08-07,CULEX PIPIENS/RESTUANS,-87.700117,41.932094
2009-08-07,CULEX RESTUANS,-87.700117,41.932094
2009-08-07,CULEX PIPIENS/RESTUANS,-87.800515,41.916265
2009-08-07,CULEX RESTUANS,-87.800515,41.916265
2009-08-07,CULEX PIPIENS,-87.800515,41.916265
2009-08-07,CULEX PIPIENS/RESTUANS,-87.716277,41.846075
2009-08-07,CULEX RESTUANS,-87.716277,41.846075
2009-08-07,CULEX PIPIENS,-87.716277,41.846075
2009-08-07,CULEX PIPIENS/RESTUANS,-87.707973,41.682587
2009-08-07,CULEX PIPIENS,-87.707973,41.682587
2009-08-07,CULEX PIPIENS/RESTUANS,-87.730698,41.948167
2009-08-07,CULEX PIPIENS,-87.730698,41.948167
2009-08-07,CULEX PIPIENS/RESTUANS,-87.69181,41.963976
2009-08-07,CULEX RESTUANS,-87.69181,41.963976
2009-08-07,CULEX PIPIENS/RESTUANS,-87.694991,41.857402
2009-08-07,CULEX PIPIENS,-87.694991,41.857402
2009-08-07,CULEX PIPIENS/RESTUANS,-87.696269,41.868142
2009-08-07,CULEX PIPIENS/RESTUANS,-87.785288,41.923738
2009-08-07,CULEX RESTUANS,-87.785288,41.923738
2009-08-07,CULEX RESTUANS,-87.716788,41.899229999999996
2009-08-07,CULEX PIPIENS/RESTUANS,-87.68826700000001,41.903002
2009-08-07,CULEX RESTUANS,-87.68826700000001,41.903002
2009-08-07,CULEX PIPIENS/RESTUANS,-87.70373599999999,41.704336
2009-08-07,CULEX RESTUANS,-87.70373599999999,41.704336
2009-08-07,CULEX PIPIENS,-87.70373599999999,41.704336
2009-08-07,CULEX PIPIENS/RESTUANS,-87.71188000000001,41.800737
2009-08-07,CULEX PIPIENS/RESTUANS,-87.678649,41.768388
2009-08-07,CULEX PIPIENS/RESTUANS,-87.60088,41.773215
2009-08-07,CULEX RESTUANS,-87.60088,41.773215
2009-08-07,CULEX PIPIENS,-87.60088,41.773215
2009-08-07,CULEX PIPIENS/RESTUANS,-87.612922,41.754676
2009-08-07,CULEX RESTUANS,-87.612922,41.754676
2009-08-07,CULEX PIPIENS,-87.612922,41.754676
2009-08-07,CULEX PIPIENS/RESTUANS,-87.642984,41.803422999999995
2009-08-07,CULEX PIPIENS,-87.642984,41.803422999999995
2009-08-07,CULEX PIPIENS/RESTUANS,-87.736812,41.798697
2009-08-07,CULEX PIPIENS,-87.778927,41.776156
2009-08-07,CULEX TERRITANS,-87.778927,41.776156
2009-08-07,CULEX PIPIENS/RESTUANS,-87.726549,41.82561
2009-08-07,CULEX PIPIENS/RESTUANS,-87.599862,41.673408
2009-08-07,CULEX PIPIENS,-87.599862,41.673408
2009-08-07,CULEX PIPIENS/RESTUANS,-87.559308,41.678618
2009-08-07,CULEX PIPIENS,-87.559308,41.678618
2009-08-07,CULEX PIPIENS/RESTUANS,-87.546587,41.740641
2009-08-07,CULEX RESTUANS,-87.546587,41.740641
2009-08-07,CULEX PIPIENS,-87.546587,41.740641
2009-08-07,CULEX PIPIENS/RESTUANS,-87.535198,41.680946
2009-08-07,CULEX PIPIENS,-87.535198,41.680946
2009-08-07,CULEX TERRITANS,-87.535198,41.680946
2009-08-07,CULEX PIPIENS/RESTUANS,-87.56566600000001,41.704572
2009-08-07,CULEX PIPIENS,-87.56566600000001,41.704572
2009-08-07,CULEX PIPIENS/RESTUANS,-87.605294,41.750498
2009-08-07,CULEX RESTUANS,-87.605294,41.750498
2009-08-07,CULEX PIPIENS/RESTUANS,-87.53869300000001,41.659112
2009-08-07,CULEX RESTUANS,-87.53869300000001,41.659112
2009-08-07,CULEX PIPIENS/RESTUANS,-87.731435,41.743402
2009-08-07,CULEX PIPIENS/RESTUANS,-87.731435,41.743402
2009-08-07,CULEX PIPIENS/RESTUANS,-87.731435,41.743402
2009-08-07,CULEX RESTUANS,-87.731435,41.743402
2009-08-07,CULEX PIPIENS,-87.731435,41.743402
2009-08-07,CULEX RESTUANS,-87.60096300000001,41.728495
2009-08-07,CULEX PIPIENS/RESTUANS,-87.654234,41.793818
2009-08-07,CULEX RESTUANS,-87.654234,41.793818
2009-08-07,CULEX PIPIENS,-87.654234,41.793818
2009-08-07,CULEX PIPIENS/RESTUANS,-87.63981700000001,41.753411
2009-08-07,CULEX RESTUANS,-87.63981700000001,41.753411
2009-08-07,CULEX PIPIENS,-87.63981700000001,41.753411
2009-08-07,CULEX PIPIENS/RESTUANS,-87.756155,41.904194
2009-08-13,CULEX PIPIENS/RESTUANS,-87.65449100000001,41.891118
2009-08-13,CULEX RESTUANS,-87.65449100000001,41.891118
2009-08-13,CULEX PIPIENS/RESTUANS,-87.654224,41.867108
2009-08-13,CULEX RESTUANS,-87.654224,41.867108
2009-08-13,CULEX PIPIENS,-87.654224,41.867108
2009-08-13,CULEX PIPIENS/RESTUANS,-87.632085,41.921965
2009-08-13,CULEX RESTUANS,-87.632085,41.921965
2009-08-13,CULEX PIPIENS,-87.632085,41.921965
2009-08-13,CULEX PIPIENS/RESTUANS,-87.666014,41.720848
2009-08-13,CULEX RESTUANS,-87.666014,41.720848
2009-08-13,CULEX PIPIENS,-87.666014,41.720848
2009-08-13,CULEX PIPIENS/RESTUANS,-87.68776899999999,42.01743
2009-08-13,CULEX RESTUANS,-87.68776899999999,42.01743
2009-08-13,CULEX PIPIENS/RESTUANS,-87.689778,41.986921
2009-08-13,CULEX PIPIENS/RESTUANS,-87.763416,41.801497999999995
2009-08-13,CULEX RESTUANS,-87.763416,41.801497999999995
2009-08-13,CULEX PIPIENS/RESTUANS,-87.64997,41.723195000000004
2009-08-13,CULEX PIPIENS/RESTUANS,-87.666901,41.868077
2009-08-13,CULEX RESTUANS,-87.666901,41.868077
2009-08-13,CULEX PIPIENS,-87.666901,41.868077
2009-08-13,CULEX PIPIENS/RESTUANS,-87.72460799999999,41.662014
2009-08-13,CULEX RESTUANS,-87.72460799999999,41.662014
2009-08-13,CULEX PIPIENS/RESTUANS,-87.700117,41.932094
2009-08-13,CULEX RESTUANS,-87.700117,41.932094
2009-08-13,CULEX RESTUANS,-87.800515,41.916265
2009-08-13,CULEX PIPIENS/RESTUANS,-87.716277,41.846075
2009-08-13,CULEX RESTUANS,-87.716277,41.846075
2009-08-13,CULEX PIPIENS/RESTUANS,-87.707973,41.682587
2009-08-13,CULEX RESTUANS,-87.707973,41.682587
2009-08-13,CULEX PIPIENS,-87.707973,41.682587
2009-08-13,CULEX PIPIENS/RESTUANS,-87.730698,41.948167
2009-08-13,CULEX RESTUANS,-87.730698,41.948167
2009-08-13,CULEX PIPIENS/RESTUANS,-87.69181,41.963976
2009-08-13,CULEX PIPIENS/RESTUANS,-87.69181,41.963976
2009-08-13,CULEX PIPIENS/RESTUANS,-87.785288,41.923738
2009-08-13,CULEX PIPIENS/RESTUANS,-87.68826700000001,41.903002
2009-08-13,CULEX RESTUANS,-87.68826700000001,41.903002
2009-08-13,CULEX PIPIENS/RESTUANS,-87.70373599999999,41.704336
2009-08-13,CULEX PIPIENS/RESTUANS,-87.726737,41.911823999999996
2009-08-13,CULEX RESTUANS,-87.726737,41.911823999999996
2009-08-13,CULEX PIPIENS/RESTUANS,-87.752411,41.778296999999995
2009-08-13,CULEX RESTUANS,-87.752411,41.778296999999995
2009-08-13,CULEX PIPIENS/RESTUANS,-87.703047,41.77166
2009-08-13,CULEX RESTUANS,-87.703047,41.77166
2009-08-13,CULEX PIPIENS/RESTUANS,-87.678649,41.768388
2009-08-13,CULEX RESTUANS,-87.678649,41.768388
2009-08-13,CULEX PIPIENS,-87.678649,41.768388
2009-08-13,CULEX PIPIENS/RESTUANS,-87.60088,41.773215
2009-08-13,CULEX RESTUANS,-87.60088,41.773215
2009-08-13,CULEX PIPIENS,-87.60088,41.773215
2009-08-13,CULEX PIPIENS/RESTUANS,-87.66634300000001,41.822536
2009-08-13,CULEX RESTUANS,-87.66634300000001,41.822536
2009-08-13,CULEX PIPIENS/RESTUANS,-87.642984,41.803422999999995
2009-08-13,CULEX PIPIENS/RESTUANS,-87.590773,41.754292
2009-08-13,CULEX PIPIENS/RESTUANS,-87.736812,41.798697
2009-08-13,CULEX RESTUANS,-87.736812,41.798697
2009-08-13,CULEX PIPIENS,-87.736812,41.798697
2009-08-13,CULEX PIPIENS/RESTUANS,-87.726549,41.82561
2009-08-13,CULEX PIPIENS,-87.726549,41.82561
2009-08-13,CULEX PIPIENS/RESTUANS,-87.599862,41.673408
2009-08-13,CULEX PIPIENS,-87.599862,41.673408
2009-08-13,CULEX PIPIENS/RESTUANS,-87.585413,41.726465000000005
2009-08-13,CULEX RESTUANS,-87.585413,41.726465000000005
2009-08-13,CULEX PIPIENS/RESTUANS,-87.559308,41.678618
2009-08-13,CULEX PIPIENS/RESTUANS,-87.559308,41.678618
2009-08-13,CULEX PIPIENS,-87.559308,41.678618
2009-08-13,CULEX PIPIENS/RESTUANS,-87.546587,41.740641
2009-08-13,CULEX RESTUANS,-87.546587,41.740641
2009-08-13,CULEX PIPIENS/RESTUANS,-87.535198,41.680946
2009-08-13,CULEX PIPIENS/RESTUANS,-87.56566600000001,41.704572
2009-08-13,CULEX PIPIENS,-87.56566600000001,41.704572
2009-08-13,CULEX PIPIENS/RESTUANS,-87.605294,41.750498
2009-08-13,CULEX PIPIENS,-87.605294,41.750498
2009-08-13,CULEX PIPIENS/RESTUANS,-87.53869300000001,41.659112
2009-08-13,CULEX PIPIENS/RESTUANS,-87.731435,41.743402
2009-08-13,CULEX RESTUANS,-87.731435,41.743402
2009-08-13,CULEX PIPIENS/RESTUANS,-87.756155,41.904194
2009-08-13,CULEX RESTUANS,-87.756155,41.904194
2009-08-13,CULEX PIPIENS,-87.832763,41.944869
2009-08-13,CULEX PIPIENS/RESTUANS,-87.757639,41.964242
2009-08-13,CULEX RESTUANS,-87.757639,41.964242
2009-08-13,CULEX PIPIENS,-87.747113,41.991429
2009-08-13,CULEX PIPIENS/RESTUANS,-87.794896,41.94016
2009-08-13,CULEX RESTUANS,-87.794896,41.94016
2009-08-13,CULEX PIPIENS/RESTUANS,-87.777189,41.960615999999995
2009-08-13,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-13,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-13,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-13,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-13,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-13,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-13,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-13,CULEX RESTUANS,-87.890615,41.974689
2009-08-13,CULEX RESTUANS,-87.890615,41.974689
2009-08-13,CULEX RESTUANS,-87.890615,41.974689
2009-08-13,CULEX RESTUANS,-87.890615,41.974689
2009-08-13,CULEX RESTUANS,-87.890615,41.974689
2009-08-13,CULEX PIPIENS,-87.890615,41.974689
2009-08-13,CULEX PIPIENS,-87.890615,41.974689
2009-08-13,CULEX PIPIENS,-87.890615,41.974689
2009-08-13,CULEX SALINARIUS,-87.890615,41.974689
2009-08-13,CULEX PIPIENS/RESTUANS,-87.930995,41.957799
2009-08-13,CULEX PIPIENS,-87.930995,41.957799
2009-08-13,CULEX PIPIENS/RESTUANS,-87.805059,41.973845000000004
2009-08-13,CULEX RESTUANS,-87.805059,41.973845000000004
2009-08-25,CULEX PIPIENS/RESTUANS,-87.800991,41.95469
2009-08-25,CULEX RESTUANS,-87.800991,41.95469
2009-08-25,CULEX PIPIENS/RESTUANS,-87.832763,41.944869
2009-08-25,CULEX PIPIENS/RESTUANS,-87.832763,41.944869
2009-08-25,CULEX RESTUANS,-87.832763,41.944869
2009-08-25,CULEX PIPIENS,-87.832763,41.944869
2009-08-25,CULEX PIPIENS/RESTUANS,-87.81150600000001,42.011601
2009-08-25,CULEX PIPIENS/RESTUANS,-87.794896,41.94016
2009-08-25,CULEX PIPIENS/RESTUANS,-87.794896,41.94016
2009-08-25,CULEX RESTUANS,-87.794896,41.94016
2009-08-25,CULEX PIPIENS,-87.794896,41.94016
2009-08-25,CULEX PIPIENS/RESTUANS,-87.862995,41.992478000000006
2009-08-25,CULEX RESTUANS,-87.862995,41.992478000000006
2009-08-25,CULEX PIPIENS,-87.862995,41.992478000000006
2009-08-25,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-25,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-25,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-25,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-25,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-25,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-25,CULEX PIPIENS/RESTUANS,-87.890615,41.974689
2009-08-25,CULEX RESTUANS,-87.890615,41.974689
2009-08-25,CULEX RESTUANS,-87.890615,41.974689
2009-08-25,CULEX RESTUANS,-87.890615,41.974689
2009-08-25,CULEX PIPIENS,-87.890615,41.974689
2009-08-25,CULEX PIPIENS,-87.890615,41.974689
2009-08-25,CULEX PIPIENS,-87.890615,41.974689
2009-08-25,CULEX PIPIENS,-87.890615,41.974689
2009-08-25,CULEX PIPIENS,-87.890615,41.974689
2009-08-25,CULEX PIPIENS/RESTUANS,-87.930995,41.957799
2009-08-25,CULEX PIPIENS/RESTUANS,-87.930995,41.957799
2009-08-25,CULEX PIPIENS/RESTUANS,-87.930995,41.957799
2009-08-25,CULEX RESTUANS,-87.930995,41.957799
2009-08-25,CULEX PIPIENS,-87.930995,41.957799
2009-08-25,CULEX PIPIENS/RESTUANS,-87.805059,41.973845000000004
2009-08-25,CULEX RESTUANS,-87.805059,41.973845000000004
2009-08-25,CULEX PIPIENS,-87.805059,41.973845000000004
2009-08-25,CULEX PIPIENS/RESTUANS,-87.65449100000001,41.891118
2009-08-25,CULEX TERRITANS,-87.65449100000001,41.891118
2009-08-25,CULEX PIPIENS/RESTUANS,-87.654224,41.867108
2009-08-25,CULEX RESTUANS,-87.654224,41.867108
2009-08-25,CULEX PIPIENS,-87.654224,41.867108
2009-08-25,CULEX PIPIENS/RESTUANS,-87.632085,41.921965
2009-08-25,CULEX PIPIENS/RESTUANS,-87.666014,41.720848
2009-08-25,CULEX RESTUANS,-87.666014,41.720848
2009-08-25,CULEX RESTUANS,-87.68776899999999,42.01743
2009-08-25,CULEX PIPIENS/RESTUANS,-87.689778,41.986921
2009-08-25,CULEX RESTUANS,-87.689778,41.986921
2009-08-25,CULEX PIPIENS/RESTUANS,-87.763416,41.801497999999995
2009-08-25,CULEX PIPIENS/RESTUANS,-87.701431,41.906638
2009-08-25,CULEX PIPIENS/RESTUANS,-87.64997,41.723195000000004
2009-08-25,CULEX PIPIENS/RESTUANS,-87.666901,41.868077
2009-08-25,CULEX PIPIENS/RESTUANS,-87.666901,41.868077
2009-08-25,CULEX PIPIENS/RESTUANS,-87.730698,41.948167
2009-08-25,CULEX PIPIENS/RESTUANS,-87.69181,41.963976
2009-08-25,CULEX PIPIENS,-87.69181,41.963976
2009-08-25,CULEX PIPIENS/RESTUANS,-87.694991,41.857402
2009-08-25,CULEX RESTUANS,-87.694991,41.857402
2009-08-25,CULEX PIPIENS/RESTUANS,-87.785288,41.923738
2009-08-25,CULEX PIPIENS/RESTUANS,-87.68826700000001,41.903002
2009-08-25,CULEX PIPIENS/RESTUANS,-87.679447,41.801179
2009-08-25,CULEX PIPIENS/RESTUANS,-87.703047,41.77166
2009-08-25,CULEX PIPIENS/RESTUANS,-87.678649,41.768388
2009-08-25,CULEX PIPIENS/RESTUANS,-87.612922,41.754676
2009-08-25,CULEX PIPIENS/RESTUANS,-87.736812,41.798697
2009-08-25,CULEX PIPIENS/RESTUANS,-87.778927,41.776156
2009-08-25,CULEX PIPIENS,-87.726549,41.82561
2009-08-25,CULEX RESTUANS,-87.599862,41.673408
2009-08-25,CULEX PIPIENS/RESTUANS,-87.559308,41.678618
2009-08-25,CULEX PIPIENS,-87.559308,41.678618
2009-08-25,CULEX TARSALIS,-87.559308,41.678618
2009-08-25,CULEX PIPIENS/RESTUANS,-87.535198,41.680946
2009-08-25,CULEX PIPIENS/RESTUANS,-87.56566600000001,41.704572
2009-08-25,CULEX PIPIENS/RESTUANS,-87.605294,41.750498
2009-08-25,CULEX PIPIENS/RESTUANS,-87.53869300000001,41.659112
2009-08-25,CULEX PIPIENS,-87.53869300000001,41.659112
2009-08-25,CULEX PIPIENS/RESTUANS,-87.731435,41.743402
2009-08-25,CULEX RESTUANS,-87.731435,41.743402
2009-08-25,CULEX PIPIENS,-87.731435,41.743402
2009-08-25,CULEX PIPIENS/RESTUANS,-87.67145699999999,41.947227000000005
2009-08-25,CULEX PIPIENS/RESTUANS,-87.63981700000001,41.753411
2009-08-25,CULEX RESTUANS,-87.756155,41.904194
2009-08-25,CULEX PIPIENS/RESTUANS,-87.72505699999999,41.951865999999995
2009-08-25,CULEX RESTUANS,-87.72505699999999,41.951865999999995
2009-08-27,CULEX RESTUANS,-87.655232,41.896282
2009-08-27,CULEX PIPIENS,-87.666014,41.720848
2009-08-27,CULEX PIPIENS/RESTUANS,-87.649642,41.732984
2009-08-27,CULEX PIPIENS/RESTUANS,-87.763416,41.801497999999995
2009-08-27,CULEX RESTUANS,-87.763416,41.801497999999995
2009-08-27,CULEX PIPIENS/RESTUANS,-87.701431,41.906638
2009-08-27,CULEX PIPIENS/RESTUANS,-87.666901,41.868077
2009-08-27,CULEX PIPIENS,-87.72460799999999,41.662014
2009-08-27,CULEX PIPIENS/RESTUANS,-87.800515,41.916265
2009-08-27,CULEX PIPIENS/RESTUANS,-87.716277,41.846075
2009-08-27,CULEX PIPIENS/RESTUANS,-87.69181,41.963976
